trial_id,creation_date,start_date,completion_date,state,dev_test_combo,iterations,coord_interval,influence_tuning_batch_size,influence_tuning_epochs,influence_tuning_lr,num_train_epochs,seed
9uj94rhqem,2021-05-10 10:47:13.594028,2021-05-10 10:47:15.000000,2021-05-10 21:06:41.138558,COMPLETED,76666.764,,25,64,10,0.000001,10,2022
xa5838dynp,2021-05-10 10:48:37.832622,2021-05-10 10:48:47.000000,2021-05-10 21:05:28.522918,COMPLETED,50000.5,,50,4,10,0.00003,20,2025
hvuj5nmakm,2021-05-10 18:32:37.303007,2021-05-10 18:32:40.000000,2021-05-10 21:04:48.059019,COMPLETED,78333.772,,50,64,5,0.000003,10,2022
w43xwy8itu,2021-05-10 10:47:18.820681,2021-05-10 10:47:22.000000,2021-05-10 21:05:03.019598,COMPLETED,50000.5,,50,4,10,0.00003,20,2024
9wx3v728bj,2021-05-10 15:31:36.369258,2021-05-10 15:31:42.000000,2021-05-10 21:03:43.960585,COMPLETED,78750.776,,25,64,5,0.00003,10,2023
wgkrvxfjf2,2021-05-10 15:30:24.741825,2021-05-10 15:30:27.000000,2021-05-10 21:02:43.040396,COMPLETED,80000.79,,50,64,10,0.000003,10,2022
538edz6a8k,2021-05-10 10:49:49.668800,2021-05-10 10:49:54.000000,2021-05-10 21:01:55.120189,COMPLETED,78333.8,,50,64,10,0.00001,20,2024
py5p3k8jjk,2021-05-10 15:37:26.471119,2021-05-10 15:37:29.000000,2021-05-10 20:56:47.678940,COMPLETED,76041.746,,25,64,5,0.000001,10,2023
7sjzuc4prv,2021-05-10 15:21:03.624326,2021-05-10 15:21:11.000000,2021-05-10 20:52:02.515790,COMPLETED,75208.736,,50,64,10,0.000001,10,2022
j5gebbdf78,2021-05-10 15:38:36.847909,2021-05-10 15:38:38.000000,2021-05-10 20:48:14.116127,COMPLETED,50000.5,,25,4,5,0.00003,10,2022
7yaa7rbaen,2021-05-10 10:47:18.169525,2021-05-10 10:47:22.000000,2021-05-10 20:47:43.218694,COMPLETED,50000.5,,25,64,10,0.00003,10,2021
rsrhnutu75,2021-05-10 15:40:59.622497,2021-05-10 15:41:09.000000,2021-05-10 20:45:04.389808,COMPLETED,76250.768,,50,16,10,0.000001,10,2025
bixj24zfuq,2021-05-10 16:53:32.928482,2021-05-10 16:53:52.000000,2021-05-10 19:34:23.016416,COMPLETED,81875.808,,50,64,5,0.00003,10,2021
jucwnefwdn,2021-05-10 08:02:24.844964,2021-05-10 08:02:29.000000,2021-05-10 19:26:05.094769,COMPLETED,60624.594,,25,16,5,0.00001,20,2022
vugicbrhdu,2021-05-10 16:36:04.055723,2021-05-10 16:36:10.000000,2021-05-10 19:17:23.907599,COMPLETED,50000.5,,50,16,5,0.00003,10,2024
6d9y8aky8z,2021-05-10 08:04:46.997872,2021-05-10 08:06:00.000000,2021-05-10 19:04:25.818918,COMPLETED,78750.78,,25,64,5,0.000003,20,2023
zjfvv5exp8,2021-05-10 15:58:35.989606,2021-05-10 15:58:42.000000,2021-05-10 18:43:04.182576,COMPLETED,82500.82,,50,64,5,0.00003,10,2025
qr566sj9ka,2021-05-10 15:55:04.995741,2021-05-10 15:55:34.000000,2021-05-10 18:39:45.875856,COMPLETED,77291.79,,50,4,5,0.000003,10,2025
hd3586qgkw,2021-05-10 13:17:43.136694,2021-05-10 13:18:08.000000,2021-05-10 18:36:57.076560,COMPLETED,76250.75,,50,16,5,0.000003,20,2023
6ci6v9gcpp,2021-05-10 16:02:08.191156,2021-05-10 16:02:34.000000,2021-05-10 18:35:29.740966,COMPLETED,80625.8,,50,4,5,0.000003,10,2022
6azmizxa5s,2021-05-10 07:57:43.707565,2021-05-10 07:57:49.000000,2021-05-10 18:31:37.893016,COMPLETED,50000.5,,25,4,10,0.00003,10,2025
6wm8y7ccau,2021-05-10 15:35:06.224205,2021-05-10 15:35:35.000000,2021-05-10 18:14:15.777712,COMPLETED,50000.5,,50,16,5,0.00003,10,2025
65z5pjjxdq,2021-05-10 05:21:05.564879,2021-05-10 05:21:11.000000,2021-05-10 16:52:28.243681,COMPLETED,67916.708,,25,16,5,0.000001,20,2025
jmmmd2guqf,2021-05-10 05:20:55.959235,2021-05-10 05:21:00.000000,2021-05-10 16:35:56.417770,COMPLETED,78541.762,,25,4,10,0.000003,10,2024
ykx7k2dxyp,2021-05-10 05:21:31.159250,2021-05-10 05:21:32.000000,2021-05-10 16:33:39.916425,COMPLETED,71666.718,,25,64,5,0.000001,20,2025
7ikr7y9x54,2021-05-10 05:20:57.697096,2021-05-10 05:21:06.000000,2021-05-10 16:19:29.170881,COMPLETED,50000.5,,25,4,5,0.00003,20,2023
egint7e78w,2021-05-10 05:21:14.224639,2021-05-10 05:21:20.000000,2021-05-10 16:19:06.173064,COMPLETED,77708.764,,25,16,10,0.000001,10,2021
rscsjswr8b,2021-05-10 10:47:14.448536,2021-05-10 10:47:17.000000,2021-05-10 16:10:36.289851,COMPLETED,77916.762,,50,4,5,0.000001,20,2025
upsa8ewkbr,2021-05-10 05:21:21.166362,2021-05-10 05:21:27.000000,2021-05-10 16:10:04.598702,COMPLETED,78958.788,,25,4,5,0.000001,20,2023
tkvw54a44f,2021-05-10 05:20:52.518524,2021-05-10 05:21:11.000000,2021-05-10 16:09:41.774439,COMPLETED,73125.732,,50,64,10,0.000003,20,2025
7imqpgh8hv,2021-05-10 05:21:26.071473,2021-05-10 05:21:28.000000,2021-05-10 16:07:55.310518,COMPLETED,72708.73,,25,16,5,0.000003,20,2021
sgh632nuqs,2021-05-10 05:21:23.387580,2021-05-10 05:21:27.000000,2021-05-10 16:06:45.395529,COMPLETED,81250.796,,25,64,5,0.00001,20,2023
6a9hbpyqxb,2021-05-10 05:21:20.416966,2021-05-10 05:21:28.000000,2021-05-10 16:05:07.972925,COMPLETED,78333.758,,50,4,10,0.000001,20,2022
mtvcr9t6vb,2021-05-10 10:47:16.501417,2021-05-10 10:47:21.000000,2021-05-10 16:03:40.881218,COMPLETED,78333.79,,25,4,5,0.000003,10,2022
kapwfymp6a,2021-05-10 10:48:34.991879,2021-05-10 10:48:52.000000,2021-05-10 16:02:35.862645,COMPLETED,50000.5,,25,4,5,0.00003,10,2025
g3pns36vxa,2021-05-10 10:48:31.228575,2021-05-10 10:48:37.000000,2021-05-10 16:02:23.995133,COMPLETED,76666.762,,50,64,5,0.000003,20,2022
452aa49hhw,2021-05-10 05:20:49.587181,2021-05-10 05:21:08.000000,2021-05-10 16:01:31.186224,COMPLETED,81250.838,,25,16,10,0.00001,10,2025
hdxpxtpsz7,2021-05-10 05:21:24.951376,2021-05-10 05:21:29.000000,2021-05-10 15:58:26.216745,COMPLETED,82916.834,,25,16,5,0.00001,20,2025
8x69jzdpmg,2021-05-10 10:48:38.840974,2021-05-10 10:48:55.000000,2021-05-10 15:56:36.108153,COMPLETED,82500.81,,25,16,5,0.00001,10,2021
tie37ie45w,2021-05-10 10:47:17.503701,2021-05-10 10:47:22.000000,2021-05-10 15:54:36.235228,COMPLETED,76041.766,,25,64,5,0.00001,10,2021
ju64yqj7qr,2021-05-10 10:48:32.556153,2021-05-10 10:56:01.000000,2021-05-10 15:54:14.484185,COMPLETED,77500.77,,25,16,5,0.000003,10,2024
2rpjkseb2e,2021-05-10 10:51:01.893693,2021-05-10 10:51:12.000000,2021-05-10 15:52:45.785527,COMPLETED,76041.752,,50,4,5,0.000001,20,2022
9rtb2q7bgs,2021-05-10 10:48:33.326216,2021-05-10 10:48:55.000000,2021-05-10 15:47:20.711523,COMPLETED,50000.5,,50,64,10,0.00003,10,2022
vzpntrx2q7,2021-05-10 05:21:26.724751,2021-05-10 05:21:28.000000,2021-05-10 15:45:40.373320,COMPLETED,76666.74,,50,64,10,0.000001,20,2024
giz83sctes,2021-05-10 10:48:34.311421,2021-05-10 10:48:54.000000,2021-05-10 15:44:42.985831,COMPLETED,71666.748,,50,16,10,0.000003,10,2025
5r378dcg9v,2021-05-10 05:21:14.919161,2021-05-10 05:21:16.000000,2021-05-10 15:40:31.505406,COMPLETED,80000.798,,25,64,10,0.00001,10,2024
iyyrfn2rnt,2021-05-10 05:20:54.001383,2021-05-10 05:21:07.000000,2021-05-10 15:40:22.543103,COMPLETED,50000.5,,25,16,10,0.00003,10,2025
fftp5mdc4j,2021-05-10 05:21:08.156816,2021-05-10 05:21:12.000000,2021-05-10 15:38:57.565979,COMPLETED,80000.794,,50,4,10,0.000003,20,2023
tgr7s9d8yr,2021-05-10 05:21:27.470247,2021-05-10 05:21:28.000000,2021-05-10 15:38:28.649048,COMPLETED,50000.5,,25,64,5,0.00003,20,2024
jz8pvk6ww6,2021-05-10 05:21:13.446998,2021-05-10 05:21:22.000000,2021-05-10 15:36:52.715817,COMPLETED,50000.5,,25,16,10,0.00003,10,2024
dvgbige9er,2021-05-10 05:20:51.793246,2021-05-10 05:20:58.000000,2021-05-10 15:34:25.294943,COMPLETED,50000.5,,50,4,10,0.00003,20,2021
zuvdcvx8d9,2021-05-10 05:21:11.051908,2021-05-10 05:21:15.000000,2021-05-10 15:31:18.332153,COMPLETED,76875.738,,25,4,10,0.000001,10,2022
tzaincx3ft,2021-05-10 05:21:11.733044,2021-05-10 05:21:13.000000,2021-05-10 15:29:47.074082,COMPLETED,82708.804,,25,16,10,0.00001,10,2022
einpwyq797,2021-05-10 05:21:08.942024,2021-05-10 05:21:10.000000,2021-05-10 15:29:20.667701,COMPLETED,50000.5,,50,16,10,0.00003,20,2024
tdguhsvedy,2021-05-10 05:20:59.150531,2021-05-10 05:21:08.000000,2021-05-10 15:28:54.746929,COMPLETED,78125.762,,50,64,10,0.000001,20,2022
tx3uw6zwsp,2021-05-10 05:21:12.716182,2021-05-10 05:21:21.000000,2021-05-10 15:26:08.187851,COMPLETED,78750.78,,25,64,10,0.000003,10,2024
33u5s79fxw,2021-05-10 05:21:10.315789,2021-05-10 05:21:15.000000,2021-05-10 15:20:47.030590,COMPLETED,78333.77,,25,4,10,0.000003,10,2021
g84zex2fmd,2021-05-10 05:21:22.589995,2021-05-10 05:21:24.000000,2021-05-10 15:16:17.130507,COMPLETED,85208.87,,25,16,10,0.00001,10,2024
vzz3idh4bh,2021-05-10 10:48:30.598056,2021-05-10 10:48:34.000000,2021-05-10 13:34:31.024660,COMPLETED,81875.826,,50,16,5,0.00003,10,2022
ibkk6pvwd7,2021-05-10 10:47:15.108162,2021-05-10 10:47:18.000000,2021-05-10 13:33:50.323035,COMPLETED,79583.81,,50,4,5,0.00001,10,2022
g7tcjisffc,2021-05-10 10:48:39.502969,2021-05-10 10:48:50.000000,2021-05-10 13:28:25.730658,COMPLETED,76250.746,,50,16,5,0.000001,10,2024
2z9bigej57,2021-05-10 08:04:48.004283,2021-05-10 08:06:03.000000,2021-05-10 13:17:33.950263,COMPLETED,72708.742,,50,4,5,0.000003,20,2023
86srqf2t5w,2021-05-10 05:21:04.155777,2021-05-10 05:21:10.000000,2021-05-10 10:50:16.508255,COMPLETED,71458.718,,25,64,5,0.000003,10,2021
ga5pj2dpza,2021-05-10 05:21:37.530566,2021-05-10 05:22:01.000000,2021-05-10 10:50:25.413458,COMPLETED,73541.726,,50,4,5,0.000001,20,2021
jjqdtk3qkw,2021-05-10 05:21:38.157833,2021-05-10 05:22:02.000000,2021-05-10 10:49:19.696039,COMPLETED,76458.774,,50,64,10,0.000003,10,2023
3qywesbtrx,2021-05-10 05:21:02.244079,2021-05-10 05:21:14.000000,2021-05-10 10:48:16.493265,COMPLETED,79166.78,,50,16,10,0.00001,10,2021
umf2222c2k,2021-05-10 05:21:29.759147,2021-05-10 05:21:32.000000,2021-05-10 10:47:04.617168,COMPLETED,50000.5,,50,4,10,0.00003,10,2025
jnwga9fik7,2021-05-10 05:21:21.877601,2021-05-10 05:21:25.000000,2021-05-10 10:44:07.101200,COMPLETED,50000.5,,50,16,10,0.00003,10,2022
e6c5p363bt,2021-05-10 05:21:36.840185,2021-05-10 05:22:00.000000,2021-05-10 10:42:32.070961,COMPLETED,74375.73,,50,64,10,0.00001,10,2025
zx3meurjpk,2021-05-10 05:21:02.991412,2021-05-10 05:21:14.000000,2021-05-10 10:42:26.415128,COMPLETED,50000.5,,50,4,5,0.00003,20,2024
86rnn9tbx5,2021-05-10 05:21:17.035003,2021-05-10 05:21:25.000000,2021-05-10 10:41:15.474828,COMPLETED,67916.64,,50,4,5,0.00001,20,2024
3cbp4pz6uw,2021-05-10 05:21:28.913918,2021-05-10 05:21:35.000000,2021-05-10 10:40:08.044113,COMPLETED,79583.774,,50,64,5,0.00001,20,2022
d2e78sj5uk,2021-05-10 05:21:34.579922,2021-05-10 05:21:36.000000,2021-05-10 10:39:17.513291,COMPLETED,74583.726,,25,16,5,0.000003,10,2023
d4yfu8icr2,2021-05-10 05:20:50.544349,2021-05-10 05:21:02.000000,2021-05-10 10:37:27.765670,COMPLETED,75416.772,,25,4,5,0.000001,10,2025
9fxaxxrmx3,2021-05-10 08:00:04.083954,2021-05-10 08:00:13.000000,2021-05-10 10:37:27.268272,COMPLETED,76041.746,,50,16,5,0.00001,10,2023
qa89k32bhm,2021-05-10 05:30:59.860718,2021-05-10 05:31:18.000000,2021-05-10 10:36:36.708930,COMPLETED,76458.752,,50,64,5,0.000001,20,2024
3htnh69n7u,2021-05-10 05:21:01.511710,2021-05-10 05:21:08.000000,2021-05-10 10:36:01.362100,COMPLETED,76875.76,,25,64,5,0.000001,10,2025
vtqpipgkbm,2021-05-10 05:21:28.171051,2021-05-10 05:21:29.000000,2021-05-10 10:35:45.723475,COMPLETED,77291.762,,25,16,5,0.000003,10,2025
ie329yk9w2,2021-05-10 05:21:06.458889,2021-05-10 05:21:13.000000,2021-05-10 10:35:36.286033,COMPLETED,75416.744,,25,64,5,0.000001,10,2021
zkij4ejkuc,2021-05-10 05:21:33.028154,2021-05-10 05:21:34.000000,2021-05-10 10:33:33.592678,COMPLETED,84583.79,,50,16,10,0.00001,10,2022
jevxgj6abx,2021-05-10 05:21:35.451483,2021-05-10 05:21:57.000000,2021-05-10 10:30:51.165967,COMPLETED,76041.734,,50,4,5,0.00001,20,2023
hkymtyzejb,2021-05-10 05:20:53.264972,2021-05-10 05:20:57.000000,2021-05-10 10:25:38.820260,COMPLETED,50000.5,,50,16,5,0.00003,20,2024
pu76c9bgra,2021-05-10 05:21:32.328745,2021-05-10 05:21:33.000000,2021-05-10 10:24:28.128822,COMPLETED,78125.77,,50,64,5,0.00001,20,2021
g4bcw4mvyk,2021-05-10 05:20:55.301587,2021-05-10 05:21:05.000000,2021-05-10 10:23:44.841542,COMPLETED,75000.726,,25,4,5,0.000001,10,2023
euwc2yg2er,2021-05-10 05:21:09.639149,2021-05-10 05:21:11.000000,2021-05-10 10:23:39.203221,COMPLETED,82291.812,,50,16,10,0.000003,10,2022
7ps336ax6w,2021-05-10 05:21:19.343213,2021-05-10 05:21:25.000000,2021-05-10 10:23:18.265908,COMPLETED,50000.5,,25,4,5,0.00001,10,2022
gjwqasrqpj,2021-05-10 05:21:00.629489,2021-05-10 05:21:09.000000,2021-05-10 10:21:17.111172,COMPLETED,78958.792,,50,16,10,0.00001,10,2023
bjuxpxz5f6,2021-05-10 05:20:58.488130,2021-05-10 05:21:03.000000,2021-05-10 08:04:10.053487,COMPLETED,80000.798,,50,4,5,0.000001,10,2022
3tg34m4mq7,2021-05-10 05:21:24.176959,2021-05-10 05:21:26.000000,2021-05-10 08:03:54.921111,COMPLETED,50000.5,,50,4,5,0.00001,10,2024
ppnqxi7nux,2021-05-10 05:21:16.284561,2021-05-10 05:21:27.000000,2021-05-10 08:02:43.802036,COMPLETED,76666.778,,50,4,5,0.000003,10,2024
8rhax87ds4,2021-05-10 05:21:04.865684,2021-05-10 05:21:14.000000,2021-05-10 08:01:20.165045,COMPLETED,80416.798,,50,64,5,0.00001,10,2022
228nujniww,2021-05-10 05:21:30.427242,2021-05-10 05:21:32.000000,2021-05-10 07:59:13.582719,COMPLETED,74166.752,,50,4,5,0.000001,10,2025
wpaavwzgir,2021-05-10 05:20:59.866614,2021-05-10 05:21:11.000000,2021-05-10 07:57:12.654193,COMPLETED,84791.818,,50,4,5,0.00001,10,2023
rd7f2mf8kv,2021-05-10 05:21:17.871399,2021-05-10 05:21:27.000000,2021-05-10 05:30:19.308644,FAILED,,,25,16,5,0.000001,20,2024
f489dt82rm,2021-05-10 10:48:36.476099,2021-05-10 10:48:56.000000,2021-05-11 09:42:37.148058,COMPLETED,50000.5,,25,4,10,0.00003,20,2023
x9nwsaqzx5,2021-05-11 02:11:59.976921,2021-05-11 07:03:14.000000,2021-05-11 09:36:48.355639,COMPLETED,77083.766,,50,4,5,0.000001,10,2021
rncq8trtg9,2021-05-11 02:01:30.780481,2021-05-11 06:37:49.000000,2021-05-11 09:20:03.406455,COMPLETED,78541.794,,50,16,5,0.000001,10,2023
zjaw3ktedd,2021-05-11 03:23:24.650619,2021-05-11 04:07:28.000000,2021-05-11 09:07:30.448937,COMPLETED,80625.796,,50,64,5,0.00001,20,2023
98cmb6gyue,2021-05-10 10:48:35.726154,2021-05-10 10:48:54.000000,2021-05-11 08:46:50.607917,COMPLETED,76041.762,,25,16,10,0.000003,20,2025
anihpmq67b,2021-05-10 21:51:48.772646,2021-05-10 21:52:01.000000,2021-05-11 08:46:31.223994,COMPLETED,50000.5,,25,4,5,0.00003,20,2025
vbu8wyrs9m,2021-05-11 02:00:20.365649,2021-05-11 03:26:28.000000,2021-05-11 08:42:35.722616,COMPLETED,76250.75,,50,64,5,0.000001,20,2025
3itd8deq8q,2021-05-10 05:21:07.421219,2021-05-10 05:21:10.000000,2021-05-11 04:10:05.827636,COMPLETED,74375.748,,25,16,10,0.000001,20,2025
u8urc8xwiy,2021-05-10 16:06:53.836692,2021-05-10 16:25:42.000000,2021-05-11 03:23:09.252223,COMPLETED,85625.858,,25,64,5,0.00003,20,2022
zph6tzw8in,2021-05-10 21:56:30.809432,2021-05-10 22:04:24.000000,2021-05-11 03:24:09.891764,COMPLETED,80000.778,,25,64,5,0.00001,10,2023
27vk9cxrhq,2021-05-10 05:20:51.165931,2021-05-10 05:21:09.000000,2021-05-11 03:07:09.748474,COMPLETED,53541.552,,25,16,10,0.00001,20,2021
x9r7ch3ry5,2021-05-10 05:21:15.582719,2021-05-10 05:21:24.000000,2021-05-11 03:03:38.215067,COMPLETED,76666.766,,25,4,10,0.000001,20,2021
87qc6xib2h,2021-05-10 05:20:56.941511,2021-05-10 05:21:09.000000,2021-05-11 03:03:25.465463,COMPLETED,75416.734,,25,64,10,0.000001,20,2025
frwxa2sj9b,2021-05-10 05:21:18.587802,2021-05-10 05:21:26.000000,2021-05-11 03:00:15.342522,COMPLETED,75208.75,,25,64,10,0.000001,20,2023
dwnvu8ytam,2021-05-10 16:05:42.228529,2021-05-10 16:05:44.000000,2021-05-11 02:59:27.277472,COMPLETED,75208.732,,25,16,5,0.000003,20,2022
tg9jiiuseu,2021-05-10 05:21:33.746695,2021-05-10 05:21:35.000000,2021-05-11 02:59:02.097585,COMPLETED,68333.698,,25,64,10,0.000003,20,2021
h52gueuyjc,2021-05-10 21:34:15.695541,2021-05-10 21:35:49.000000,2021-05-11 02:55:10.182935,COMPLETED,73750.754,,25,4,5,0.000003,10,2025
ps3ve3qptd,2021-05-10 05:21:36.181893,2021-05-10 05:21:59.000000,2021-05-11 02:53:32.071508,COMPLETED,75625.754,,25,4,10,0.000003,20,2025
bqk4qsx63b,2021-05-10 23:55:39.191981,2021-05-11 00:01:28.000000,2021-05-11 02:43:58.061965,COMPLETED,73958.724,,50,64,5,0.000001,10,2024
q6bn98b27t,2021-05-10 16:10:26.082533,2021-05-10 16:10:28.000000,2021-05-11 02:42:03.989108,COMPLETED,76041.744,,50,64,10,0.000003,20,2023
r29bf675wh,2021-05-10 21:16:37.486055,2021-05-10 21:25:48.000000,2021-05-11 02:40:41.283808,COMPLETED,79583.804,,50,4,10,0.00003,10,2021
aw6dhzmep5,2021-05-10 15:57:25.595710,2021-05-10 15:57:35.000000,2021-05-11 02:39:05.040769,COMPLETED,50000.5,,25,4,10,0.00003,10,2023
6pgq467ymu,2021-05-10 05:20:54.647527,2021-05-10 05:21:13.000000,2021-05-11 02:37:26.850751,COMPLETED,74375.724,,25,64,10,0.000001,20,2024
kh3f2vksxf,2021-05-10 15:41:00.597423,2021-05-10 15:41:03.000000,2021-05-11 02:28:05.974381,COMPLETED,76666.774,,50,64,10,0.00001,20,2021
iyvy998d39,2021-05-10 21:07:09.400258,2021-05-10 21:07:14.000000,2021-05-11 02:25:38.905799,COMPLETED,84166.832,,25,64,5,0.00003,10,2021
eccvbmrccg,2021-05-10 15:55:03.760099,2021-05-10 15:55:29.000000,2021-05-11 02:23:28.498490,COMPLETED,71250.722,,50,4,10,0.000001,20,2024
